9SIA4RE4BR9749,"HyperX 3K 2.5"" 120GB SATA III MLC Internal Solid State Drive (SSD) (Upgrade Bundle Kit) SH103S3B/120G",159,.19,155,HyperX,SH103S3B/120G
9SIA0AJ11K9992,"Mushkin Enhanced Callisto Deluxe 2.5"" 120GB SATA II MLC Internal Solid State Drive (SSD) MKNSSDCL120GB-DX",165,.45,159,Mushkin Enhanced,MKNSSDCL120GB-DX
9SIA4RE4FF6748,"SanDisk 2.5"" 128GB SATA III Internal Solid State Drive (SSD) SDSSDP-128G-G25",109,.99,162,SanDisk,SDSSDP-128G-G25
N82E16820226678,"Mushkin Enhanced ECO2 2.5"" 120GB SATA III MLC Internal Solid State Drive (SSD) MKNSSDEC120GB",54,.99,163,Mushkin Enhanced,MKNSSDEC120GB
9SIA85V3R92297,"Mushkin Enhanced ECO2 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD) MKNSSDEC240GB",102,.99,170,Mushkin Enhanced,MKNSSDEC240GB
9SIA12K3U60463,SAMSUNG 950 PRO M.2 2280 256GB PCI-Express 3.0 x4 Internal Solid State Drive (SSD) MZ-V5P256BW,369,.95,170,SAMSUNG,MZ-V5P256BW
9SIA85V5AJ4688,"Mushkin Enhanced Chronos Deluxe 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD) MKNSSDCR240GB-DX",113,.29,182,Mushkin Enhanced,MKNSSDCR240GB-DX
9SIA0AJ3GU1230,"PNY Optima SSD7SC240GOPT-RB 2.5"" 240GB SATA III Synchronous-Mode Internal Solid State Drive (SSD)",159,.89,191,PNY,SSD7SC240GOPT-RB
9SIAADF3YT4138,"SAMSUNG 840 EVO 2.5"" 1TB SATA III MLC Internal Solid State Drive (SSD) MZ-7TE1T0BW",625,.94,191,SAMSUNG,MZ-7TE1T0BW
N82E16820226596,"Mushkin Enhanced Reactor 2.5"" 1TB SATA III MLC Internal Solid State Drive (SSD) MKNSSDRE1TB",249,.99,205,Mushkin Enhanced,MKNSSDRE1TB
9SIA85V4RG8213,"Mushkin Enhanced Chronos 2.5"" 60GB SATA III Asynchronous MLC Internal Solid State Drive (SSD) MKNSSDCR60GB",81,.04,215,Mushkin Enhanced,MKNSSDCR60GB
9SIAAP64ZW7942,SAMSUNG 950 PRO M.2 2280 512GB PCI-Express 3.0 x4 Internal Solid State Drive (SSD) MZ-V5P512BW,472,.00,225,SAMSUNG,MZ-V5P512BW
9SIA6232GP3204,"Silicon Power Slim S60 2.5"" 120GB SATA III MLC Internal Solid State Drive (SSD) SP120GBSS3S60S25",109,.89,233,Silicon Power,SP120GBSS3S60S25
9SIA4RE2Z37687,"Crucial MX100 2.5"" 512GB SATA III MLC Internal Solid State Drive (SSD) CT512MX100SSD1",329,.99,244,Crucial,CT512MX100SSD1
9SIA4RE32A6834,"SanDisk Extreme 2.5"" 120GB SATA III Internal Solid State Drive (SSD) SDSSDX-120G-G25",172,.99,249,SanDisk,SDSSDX-120G-G25
9SIA4RE2Z37686,"Crucial MX100 2.5"" 256GB SATA III MLC Internal Solid State Drive (SSD) CT256MX100SSD1",139,.99,275,Crucial,CT256MX100SSD1
N82E16820147360,"SAMSUNG 850 PRO 2.5"" 256GB SATA III 3-D Vertical Internal Solid State Drive (SSD) MZ-7KE256BW",129,.99,281,SAMSUNG,MZ-7KE256BW
9SIA0AJ3JR2692,"Crucial M4 CT128M4SSD2CCA 2.5"" 128GB SATA III MLC Internal Solid State Drive (SSD) with Transfer Kit",266,.95,290,Crucial,CT128M4SSD2CCA
9SIAADF3ZD3054,"SAMSUNG 840 Series 2.5"" 250GB SATA III TLC Internal Solid State Drive (SSD) MZ-7TD250BW",219,.99,295,SAMSUNG,MZ-7TD250BW
9SIA4RE2Z37684,"Crucial M500 CT240M500SSD1 2.5"" 240GB SATA III MLC Internal Solid State Drive (SSD)",139,.99,299,Crucial,CT240M500SSD1
N82E16820721108,"Kingston SSDNow V300 Series 2.5"" 240GB SATA III Internal Solid State Drive (SSD) SV300S37A/240G",82,.00,349,Kingston,SV300S37A/240G
9SIAADF3ZD3034,"SAMSUNG 840 EVO 2.5"" 500GB SATA III TLC Internal Solid State Drive (SSD) MZ-7TE500BW",388,.49,402,SAMSUNG,MZ-7TE500BW
9SIA4RE2Z37673,"Crucial M4 2.5"" 256GB SATA III MLC Internal Solid State Drive (SSD) CT256M4SSD2",198,.99,403,Crucial,CT256M4SSD2
