9SIA5442D96030,26-402-007,15
9SIA7HN5AC0926,26-263-023,6
9SIA0AJ1F73433,26-106-578,6
9SIA3SJ2WD3543,0TH-00U6-00088,6
9SIA1CZ1S18657,26-631-283,6
9SIA19P3UY7776,26-159-457,6
9SIA22F5CH0934,0TH-000U-002H0,7
9SIA1640BE8886,0TH-001S-00002,7
9SIA24G0P77000,26-262-260,7
9SIA0AJ1BU3174,26-262-198,7
9SIA0AJ3WF6432,26-140-084,7
9SIA1N80MK5571,36-514-002,7
9SIACY959H1630,26-181-051,7
9SIA3JX3WC6015,26-735-047,7
9SIA1XY0J70519,0TH-00B0-00001,7
9SIA76D4RR5789,26-159-305,7
9SIA25V46Y9397,26-106-218,7
N82E16826779048,26-779-048,7
N82E16826735118,26-735-118,7
9SIA0AJ1DB1575,26-158-192,8
9SIA7GA38J5968,26-106-426,8
9SIA0AJ35P7541,0TH-001X-00032,8
9SIA1640BW5564,0TH-001S-00020,8
9SIA7GA38J6393,26-106-238,8
9SIAA1G3NW1232,26-556-002,8
9SIA65022P3145,26-160-063,8
9SIA6NT36F1769,26-263-125,7
9SIA1CZ0UA3263,26-262-271,8
9SIA19P45V8915,26-181-083,8
9SIA0AJ2TP6019,0TH-016F-00001,8
N82E16826556084,26-556-084,8
9SIA76D3545987,26-159-333,8
9SIACCU54S0846,359-00D8-00061,8
9SIA7GA2MN4944,26-106-560,8
9SIA7HN5AC1884,26-630-121,8
9SIA4P01XZ1182,26-106-642,8
9SIA1PU4HE6451,0TH-012H-00066,8
9SIA7WM39C5433,75-981-749,9
9SIA3SJ2VW8605,0TH-00U6-00081,9
9SIA0AJ3629221,0TH-001X-00026,9
9SIA0AJ22H2545,26-696-083,9
9SIA4M53XD7208,26-263-088,9
9SIA0AJ11F7699,26-106-485,8
9SIAA8R59A5306,26-106-180,9
9SIA0AJ0X55895,09N-0016-000D0,9
9SIA0AJ12J6824,26-131-004,9
9SIA4P01PE8634,26-262-034,9
9SIA3EW13P3456,0TH-010K-00004,9
9SIA2WZ1N90979,26-696-070,9
9SIA8EV5278062,26-101-017,9
N82E16826627069,26-627-069,9
9SIA0AJ1GS3017,26-158-193,10
9SIA00Z4092685,26-140-112,10
9SIA0AJ33A5773,26-106-250,10
9SIA4RE4UP8361,75-993-555,9
9SIA7WM39R9273,26-564-008,10
9SIA0AJ2SN4291,26-402-069,10
9SIABMT4XB8319,0TH-0036-000B3,10
9SIA9KW4MT0005,0TH-0036-006H0,10
9SIA0AJ32M1241,26-586-037,11
9SIA0AJ12J7202,26-159-098,11
9SIA76D3544351,26-262-116,11
9SIA7GA38J4856,26-631-109,11
9SIA0U00CK5476,0TH-001U-00028,11
9SIA0AJ3398516,0TH-003M-00098,11
9SIA0AJ53B6933,26-985-041,11
9SIA4M51RK1651,26-181-048,11
N82E16826579001,26-579-001,11
9SIA9B54M64663,26-106-305,11
9SIAC4Z5241593,0TH-0045-000K4,11
9SIA6ZP49F8502,26-106-953,12
9SIAA8R59A5316,26-106-227,12
9SIA76D4RS9354,26-181-012,12
9SIA0PG2116077,26-140-099,12
9SIA0AJ34N7015,26-779-044,12
9SIA3TB1JG9728,0TH-00KR-00002,11
9SIA2F83ER0008,26-106-299,12
9SIA7GA2MN5006,26-621-068,12
9SIA0AJ5AP1829,26-159-332,12
9SIA4M54TG7086,26-402-072,12
9SIA5E62X48526,26-323-043,12
0TH-00A0-00034,0TH-00A0-00034,12
9SIA4RE40B7878,0YC-002U-00002,13
9SIA0AJ1B25747,26-586-033,13
9SIA9B54WP3648,26-138-264,13
N82E16826696147,26-696-147,13
9SIA4RE4S37136,26-735-068,13
9SIA15T2FR0805,0TH-000U-002G9,13
9SIA5CJ1SE0974,26-621-033,14
9SIA7WM39C2205,0D8-0001-00012,14
9SIA0AJ12M6477,26-106-425,14
9SIA7HN2M96288,26-106-363,14
9SIA7WM39P6684,0TH-001X-00041,14
9SIA7GA2MP4999,26-106-569,14
9SIA0AJ12M6482,36-503-003,14
9SIACY959B6522,26-181-056,14
9SIA7HN5AC0772,26-263-032,14
9SIA0AJ1989005,26-262-273,15
9SIA0AJ22H2544,26-140-116,16
9SIA7WM39C0575,26-621-030,16
9SIA0AJ10E6914,26-106-391,16
9SIA4RE40B7707,0YC-002U-00003,16
9SIA8UT5AW3674,26-159-150,16
9SIA0AJ11F7381,26-131-006,16
9SIA0AJ0ZB3820,26-159-210,16
9SIA7WM39C3190,19T-001B-00001,17
9SIAA784W50833,0TH-00A0-00019,17
9SIA0AJ12J7201,26-159-276,17
9SIA0AJ2314431,26-586-060,18
9SIA0AJ2513499,26-586-053,18
9SIA0AJ3430134,26-106-419,18
9SIA4RE2BN3867,26-104-669,18
9SIA4RE4UP8113,26-735-053,19
9SIA0AJ12M6476,26-159-013,19
9SIA7WM39C3197,26-106-004,19
9SIA4RE40B7875,0YC-002U-00004,19
9SIA4RE4RT4942,26-501-005,19
9SIA0AJ12K4220,26-106-418,19
9SIA0AJ5AP1828,26-106-300,19
N82E16826556055,26-556-055,20
9SIA13X4HN7716,26-106-440,20
9SIA9KW4MT0293,26-106-247,21
9SIA6ZP3K27481,26-263-011,22
9SIAC354VG4278,26-779-009,23
9SIA0AJ1TB9288,26-106-515,23
9SIA0AJ1E78886,26-138-128,24
9SIA0AJ1GV4889,26-564-007,24
9SIA4RE4UP8080,26-735-101,24
N82E16826138187,26-138-187,24
9SIA4RE2BN3846,26-104-668,26
9SIA0AJ17F7532,75-981-748,26
9SIA4RE40J3521,26-158-054,26
9SIA4RE40B7643,26-269-005,27
9SIA4RE40B7877,0YC-002U-00005,27
9SIA3SJ2WD1989,0TH-00U6-00084,27
9SIA3JX3DS4698,26-735-012,27
9SIA2F83B85472,26-106-529,28
9SIA1YH52Y7745,26-106-522,28
9SIA7WM39C2118,26-263-213,28
9SIA4RE40B7910,0TH-00WK-00007,30
9SIA3SJ2WD2633,0TH-00U6-00086,31
9SIA4RE4SB0181,26-269-001,30
9SIABTM5CH1947,26-262-248,31
9SIA00Y0Z49606,26-262-060,32
9SIA29P4WR0954,26-181-030,33
9SIA2F830G2997,26-106-370,34
9SIA0AJ11F7346,26-159-213,35
9SIA7WM39C3505,0TH-001X-00031,34
9SIA3SJ2WD2858,0TH-00U6-00087,37
9SIA4RE40B7880,0TH-00WK-00004,38
9SIAB8958T6054,26-106-514,41
9SIA0AJ3T38617,0TH-001X-00044,42
9SIA3SJ2WD2628,0TH-00U6-00085,42
9SIA6504TH0731,0TH-00WK-00005,43
9SIA9JN3G82570,26-153-081,44
9SIA0AJ12K3779,26-626-032,44
9SIA4P02CU8085,26-262-057,45
9SIA0AJ46K8068,26-106-571,46
9SIA0AJ11F7345,26-159-155,48
9SIA0AJ3BZ9827,0TH-001X-00042,50
