N82E16819113404,19-113-404,34
9SIA6393S85425,1B4-00PR-00095,1
9SIABGC4YW1727,19-181-299,1
9SIA6393KD8050,1B4-00PR-00012,1
9SIA6393S85148,1B4-00PR-00094,1
274-000A-00076,274-000A-00076,1
9SIA5GC4YK4601,274-0002-00124,1
9SIABB75BM2572,19-116-725,1
9SIA6393S49338,1B4-00PR-00088,1
9SIA6393KD2340,1B4-00PR-00002,1
9SIA6393SG0767,1B4-00PR-000B9,1
9SIA6393SG1182,1B4-00PR-000C1,1
N82E16819113397,19-113-397,1
9SIA6393S22291,1B4-00PR-00067,1
9SIA6393T04525,1B4-00PR-000C4,1
9SIAAEE4M23277,19-116-890,1
9SIA6393T81884,1B4-00PR-000H7,1
9SIA6393S85426,1B4-00PR-00096,1
9SIA6393T39247,1B4-00PR-000F8,1
9SIA6393T04906,1B4-00PR-000C6,1
9SIA85V4M11480,19-113-106,1
9SIA1N857X4278,19-117-752,1
N82E16819117732,19-117-732,1
9SIA24G57Z4602,19-117-748,2
N82E16819117731,19-117-731,2
9SIAAEE4M09745,19-116-372,2
9SIABRA4T47768,19-116-963,2
9SIA1UH3ZC0549,19-116-997,2
9SIAAEE4M09667,19-117-019,2
9SIA2F84D68927,19-117-448,2
9SIAAEE4TV2345,19-116-943,2
N82E16819113418,19-113-418,2
9SIA6393SE2172,1B4-00PR-000B5,2
N82E16819113405,19-113-405,2
9SIA6393S22280,1B4-00PR-00065,2
N82E16819117733,19-117-733,2
9SIA24G58B8829,19-117-736,3
9SIA6ZP56T3985,19-113-361,3
N82E16819117493,19-117-493,3
9SIA6393S22295,1B4-00PR-00070,3
9SIA6ZP4NC1633,19-117-623,3
9SIABB75BM2188,19-117-620,3
9SIA24G4EF4992,19-117-640,3
9SIA24G57M0421,19-117-739,4
N82E16819117729,19-117-729,4
9SIAAEE4M22315,19-115-061,4
N82E16819117490,19-117-490,4
N82E16819117504,19-117-504,4
9SIA1K656X8840,19-117-545,4
N82E16819113417,19-113-417,4
9SIA85V5879301,19-116-999,5
N82E16819113369,19-113-369,5
N82E16819117469,19-117-469,5
N82E16819113409,19-113-409,5
N82E16819117734,19-117-734,7
9SIA24G5BT6227,19-116-776,6
9SIA85V4M09763,19-113-391,6
9SIA1UH3Z96274,19-117-553,6
9SIA6ZP56T4893,19-113-362,7
9SIABB74HH5945,19-116-923,7
N82E16819117320,19-117-320,7
9SIAAEE57D9074,19-115-228,7
N82E16819113416,19-113-416,7
N82E16819113406,19-113-406,7
9SIAAEE53D7229,19-116-410,8
9SIAAEE4U71180,19-116-887,8
9SIA2F84D69067,19-117-624,8
N82E16819113367,19-113-367,9
9SIAAEE4M22680,19-115-227,9
9SIA6ZP4TH1278,19-116-876,9
N82E16819117730,19-117-730,10
9SIA1N84AM9632,19-113-375,10
N82E16819113403,19-113-403,10
N82E16819117727,19-117-727,11
N82E16819117397,19-117-397,11
9SIA2F84D68874,19-113-370,11
9SIA1UH3Z96246,19-117-621,13
9SIAAEE4M22713,19-115-218,13
N82E16819117622,19-117-622,13
N82E16819113402,19-113-402,13
9SIAAEE5811734,19-116-507,15
N82E16819116988,19-116-988,15
9SIA1N841D7793,19-113-408,15
N82E16819117645,19-117-645,15
9SIA1UH3Z96251,19-116-993,15
9SIA85V5BP3604,19-113-411,18
9SIA1UH40S6573,19-113-336,20
N82E16819113368,19-113-368,20
9SIAAEE4M09797,19-116-385,20
9SIAAEE5B48660,19-116-938,23
N82E16819113415,19-113-415,24
N82E16819117728,19-117-728,30
9SIABRA4T48189,19-116-038,27
9SIA1K656X2361,19-117-301,27
9SIABFS5B72057,19-117-643,29
9SIA1N83UB7928,19-113-378,30
N82E16819113410,19-113-410,32
N82E16819117564,19-117-564,36
N82E16819117647,19-117-647,41
9SIA1UH4N60208,19-113-343,42
9SIAAEE4M23190,19-115-217,44
9SIAAEE4M09790,19-116-070,45
