9SIA4RE5082093,26-618-023,17
N82E16826567011,26-567-011,6
N82E16826608018,26-608-018,6
9SIA4M553Z9576,26-554-010,6
9SIACS056T6735,26-785-096,6
9SIA4RE4T32733,26-153-187,6
9SIA2F75BU4266,26-188-003,7
9SIA2F84BC9498,26-188-004,7
9SIA4RE5086614,26-618-017,7
9SIA26R0PM4931,0TP-0009-00001,6
9SIA4RE5091121,26-618-013,7
9SIA4RE4T22478,26-153-150,7
9SIA4RE5086783,26-618-011,7
9SIA1KT0UU6800,0TP-0005-00014,7
9SIA4RE4ZU4849,26-436-027,7
9SIA4RE53D8187,26-618-058,7
9SIA4RE4ZU5124,26-249-074,7
9SIA4RE23U5856,0TP-000D-00021,7
9SIA4RE2576423,173-000E-00009,7
9SIA9JN48E0061,26-249-170,7
9SIA85V3RM6146,26-465-007,7
9SIA1N852F7213,26-580-007,7
9SIA1GK34T0190,1YN-000E-00072,7
9SIA4RE4ZU4906,26-436-025,7
9SIA4RE40E6730,26-249-171,7
9SIAAWS59Z5376,0TP-000C-001G8,7
9SIA4RE54D3400,26-254-047,7
N82E16826249206,26-249-206,9
N82E16826816064,26-816-064,7
N82E16826608015,26-608-015,7
9SIA4RE4NC5059,26-153-175,8
9SIA4RE23U5707,0TP-000D-00018,8
9SIA4RE5086584,26-618-015,8
9SIA9B54042471,26-567-005,8
9SIA4RE4ZU4853,26-436-013,8
9SIAAKF3Z60379,32K-001F-00001,8
N82E16826436032,26-436-032,8
9SIA4RE4ZW6485,26-436-049,8
9SIA4RE40J1071,26-153-144,8
9SIABW94WK0576,26-501-021,9
9SIA9JN3RT3522,32K-000N-00019,8
9SIA9JN41C0914,0TP-0007-00081,8
N82E16826436035,26-436-035,8
N82E16826153185,26-153-185,8
9SIA1N83T49088,26-153-189,8
9SIA4RE53D6525,26-197-218,8
9SIA34T0ZV6694,0TP-001G-00013,9
9SIA9JN3FR9243,0TP-005G-00012,9
9SIA0AJ2ES4372,173-000H-00002,9
9SIA4RE4T21803,173-0005-00002,9
9SIA1KT14U5900,173-0005-00012,9
9SIACDC54N6730,32K-000K-00003,9
9SIA4RE5475213,26-816-052,9
9SIA4RE5086999,26-618-061,9
N82E16826608017,26-608-017,9
9SIA4RE2X62451,0TP-001G-00014,10
9SIA4RE5085146,26-618-012,10
9SIA4RE52E1296,0TP-0009-00007,10
9SIA9JN48E0052,26-249-173,10
9SIA4RE4ZW5502,26-436-020,10
9SIA1ZZ34G7664,32K-000U-00009,10
9SIA1ZZ3RP8416,32K-000U-00026,10
9SIA9KW3NM3060,0TP-000C-000G1,10
N82E16826816054,26-816-054,10
9SIA4RE23U8154,0TP-000D-00057,11
9SIA4RE40J0940,26-153-129,11
9SIA6YZ3RY8898,32K-000G-00008,11
9SIA4RE5082094,26-618-010,11
N82E16826374001,26-374-001,11
9SIA26C1701648,173-000E-00008,11
9SIA3PC18A5449,0TP-000E-00001,11
9SIA4RE2X62443,0TP-0009-00004,12
9SIA3TB1AM5433,0TP-0009-00006,12
9SIA4RE4ZW6844,26-249-110,12
N82E16826816068,26-816-068,13
9SIA9JN3YD2245,26-197-034,12
9SIA1GK20R3340,0ZK-003U-00063,13
9SIA4RE40D9213,26-153-178,12
N82E16826123069,26-123-069,13
9SIA4RE40E8663,26-249-177,13
9SIA4RE40F0330,26-249-175,14
9SIA4RE4Y71068,26-570-026,14
9SIA4RE5084825,26-618-056,14
N82E16826816069,26-816-069,14
N82E16826816067,26-816-067,14
9SIA4M552Y7884,26-153-126,14
9SIAA7658B8552,26-205-066,15
9SIA4S83H83423,26-567-004,15
9SIA1ZZ3RP8413,32K-000U-00024,16
9SIA6ZP4X20583,26-580-006,15
9SIA1GK34T0113,0ZK-025X-00001,15
N82E16826816061,26-816-061,16
N82E16826785106,26-785-106,15
N82E16826249131,26-249-131,15
N82E16826794008,26-794-008,16
N82E16826816055,26-816-055,16
9SIA4RE4UJ3822,26-249-113,17
9SIACC152H0304,26-525-001,17
9SIA4RE5472992,26-816-051,17
9SIA4RE2VH0033,16S-0001-00007,18
9SIA6504VB7148,079-0098-00007,18
9SIA4RE5084556,26-618-019,18
N82E16826567002,26-567-002,18
9SIACB954S5862,26-197-013,18
9SIA4RE5082089,26-201-013,19
N82E16826608013,26-608-013,19
N82E16826608014,26-608-014,20
9SIA4RE31W3345,26-197-023,20
N82E16826104938,26-104-938,21
9SIA85V3DK6384,26-501-011,21
9SIA1ZZ3519789,32K-000U-00012,22
9SIA4RE4ZW4719,26-436-011,21
9SIA24G3BB4748,26-254-059,21
9SIA1N84600757,26-785-089,22
9SIA9JN4167460,26-249-174,22
N82E16826554009,26-554-009,23
9SIA4RE2YV4416,26-197-036,23
N82E16826608012,26-608-012,24
9SIA4RE3H69794,0TP-0001-00001,25
9SIA4RE5473117,26-816-021,29
9SIA4RE5084531,26-618-008,29
N82E16826436024,26-436-024,29
9SIA4RE3H68672,0TP-0001-00004,29
N82E16826816056,26-816-056,30
9SIA4M55317412,26-254-095,31
9SIA4RE5083743,26-618-016,31
9SIA9FT3RM0775,26-153-171,31
9SIA1ZZ2EN2166,0ZK-009X-000D0,31
9SIA1ZZ2EN2512,0N6-00P9-000E1,33
9SIA4RE2WD7013,26-104-837,33
9SIA0ZX50C6237,26-567-001,34
9SIA9JN43U1098,26-197-168,34
9SIA1ZZ3874224,32K-000U-00020,36
9SIA4RE4UJ4401,26-249-067,36
9SIA6U23S37984,26-104-814,40
N82E16826567003,26-567-003,40
N82E16826436015,26-436-015,40
9SIA4RE40E8620,26-249-176,40
9SIA4RE4089532,26-570-021,42
N82E16826816047,26-816-047,43
9SIA4RE24X0340,0TP-000D-00006,43
N82E16826153184,26-153-184,44
9SIA49U34B4501,173-000E-00001,43
9SIA98C4R49685,26-554-013,47
9SIA4RE4AC6844,26-153-096,48
N82E16826816063,26-816-063,48
N82E16826146033,26-146-033,48
9SIABB74AK2663,26-249-093,50
9SIA4M55239415,26-254-094,51
9SIA4RE5472975,26-816-031,51
9SIA4RE4T20867,26-153-115,52
N82E16826197148,26-197-148,61
9SIA4RE4VN5367,26-580-004,60
9SIAC354SW7939,26-104-998,60
9SIA2J20SY0576,0TP-000Z-00001,63
9SIA9JN3S49152,26-104-838,63
9SIA1N83VM3569,26-188-002,66
9SIA4RE3H29279,173-000E-00002,68
9SIA4RE5082090,26-201-011,71
9SIA9KW4EF3566,26-249-114,72
9SIA8HF3EJ6402,26-153-079,75
9SIA1N83U90796,26-188-001,77
9SIA4RE3NX8388,26-104-675,79
N82E16826465005,26-465-005,80
9SIA9JN3Z15568,26-153-058,89
9SIA24G28M4042,26-146-032,89
N82E16826146031,26-146-031,89
N82E16826146014,26-146-014,90
9SIA4RE40J0906,26-153-099,92
N82E16826436016,26-436-016,93
9SIA4RE4030767,26-153-128,99
N82E16826977011,26-977-011,101
9SIA4M55238982,26-254-090,117
9SIA9JN3G82654,26-153-056,130
9SIA2J20T19299,0TP-000Z-00003,130
9SIA9JN4293120,26-153-061,140
9SIA4RE40B2534,26-580-003,140
9SIA4RE38P6972,26-104-914,152
9SIA4RE31V5075,26-501-004,171
9SIA4RE4T19832,26-153-087,184
9SIA1JX30T6235,26-104-839,185
9SIA2691JA6282,0TP-0013-00002,198
9SIA4RE4T19829,26-153-065,212
9SIA4RE4638548,26-153-168,224
9SIA4RE4UB0316,26-153-080,238
9SIA4RE40S1878,26-153-125,244
N82E16826104674,26-104-674,256
9SIA4RE5473003,26-816-009,316
9SIA9JN3FY0108,26-153-114,348
9SIA4RE3NX8342,26-104-934,400
