9SIA85V5687252,33-122-617,60
9SIA0AJ0PD7982,33-314-049,22
9SIA4P03FK4613,33-127-432,23
N82E16833127686,33-127-686,23
9SIA85V38J4654,33-156-274,24
9SIA22F4UK4792,9SIA22F4UK4792,0
9SIABB74AK2773,33-127-517,24
9SIABZ04RM7757,33-124-456,24
N82E16833704265,33-704-265,24
9SIA7JJ2YJ7882,0E6-0029-00088,25
9SIA85V3E25105,33-127-459,0
N82E16833156494,33-156-494,25
9SIA0AJ2NA3677,33-127-342,25
9SIABZ04RM8008,33-124-413,26
N82E16833314063,33-314-063,26
9SIA0AJ3RK3362,25-390-004,25
N82E16833122667,33-122-667,26
N82E16825124008,25-124-008,26
N82E16833704302,33-704-302,26
9SIA0AJ0WZ6195,33-124-405,27
N82E16833389039,33-389-039,27
9SIA0ZX21P7202,33-124-497,28
9SIA0AJ2RS2702,33-122-510,28
N82E16833122786,33-122-786,29
9SIAADF3V36202,33-320-192,30
9SIA0AJ1B09566,33-118-156,32
9SIA0AJ2RS2701,33-122-615,32
9SIA0AJ5653237,33-320-215,32
N82E16833124600,33-124-600,32
9SIA0AJ2NA3507,33-122-407,33
9SIA0AJ1DM5809,33-122-433,33
9SIA0AJ5CH0939,33-124-498,33
N82E16833124478,33-124-478,33
N82E16833122814,33-122-814,33
9SIABZ04RM7687,33-124-457,0
9SIA7BP48X4561,33-186-010,35
9SIA4KZ3UY7999,33-124-458,35
9SIA0AJ2VX3128,33-320-073,36
9SIA4P03FK4612,33-127-514,36
9SIA91J44C8658,33-127-515,36
9SIAB275B48490,33-124-572,36
N82E16833124608,33-124-608,36
9SIA0AJ13H4353,33-156-261,37
9SIA1N82U29862,33-314-065,38
N82E16833122612,33-122-612,38
N82E16833320228,33-320-228,39
N82E16833127549,33-127-549,36
9SIA6ZP3ZC3698,33-124-607,39
9SIA0AJ4YP4488,33-122-472,0
9SIA91J43P3869,33-122-555,40
9SIA0AJ10G3365,33-127-175,40
9SIA0AJ3D66657,33-704-147,40
9SIAAVC4BE1004,33-320-193,40
9SIA0AJ1HJ6432,25-124-004,41
9SIAB7A48E5951,33-124-496,41
N82E16833704262,33-704-262,41
9SIA0AJ1MZ7692,33-164-103,42
9SIA4HG1K49117,33-122-052,42
9SIA0AJ34R2494,33-122-708,42
N82E16833124530,33-124-530,42
N82E16833704258,33-704-258,42
9SIA4KZ3FP6576,33-124-449,43
9SIA0AJ1ZX1388,33-127-395,43
N82E16833704261,33-704-261,45
9SIA1N82839802,33-127-381,45
9SIA0AJ2015367,33-181-290,44
N82E16833122536,33-122-536,45
0E6-000U-00001,0E6-000U-00001,45
N82E16833156454,33-156-454,45
N82E16833124571,33-124-571,47
N82E16833320122,33-320-122,48
N82E16825124010,25-124-010,48
9SIA0AJ4YP4327,33-704-137,49
N82E16833320221,33-320-221,49
N82E16833320177,33-320-177,49
9SIA0AJ3884161,33-156-459,50
9SIA0AJ0UG8495,33-122-462,50
9SIA0AJ0YY0533,33-124-427,50
9SIA4A03YE0040,33-122-585,51
